id_registro,fondo_id,originador,tipo_activo_subyacente,fecha_constitucion_fondo,monto_total_emitido_usd,codigo_valor,serie,monto_tramo_usd,saldo_vigente_usd,tasa_cupon_pct,plazo_meses,periodicidad_pago,clasificadora,clasificacion_riesgo,fecha_pago,monto_interes_usd,monto_capital_usd,estado_pago,dias_mora
PAG-0108,FT-004,Viva Outdoor,Cuentas por cobrar comerciales,2024-04-20,34466315.98,VTRTFT004A,A,12817282.17,9994932.73,6.95,60,Mensual,Zumma Ratings,AA-.sv,2026-04-10,56700.44,435897.82,Pagado,0
PAG-0109,FT-004,Viva Outdoor,Cuentas por cobrar comerciales,2024-04-20,34466315.98,VTRTFT004B,B,13161151.82,8906984.97,8.92,36,Anual,Pacific Credit Rating,N-2,2025-06-19,68517.38,1032819.76,En mora,45
PAG-0110,FT-004,Viva Outdoor,Cuentas por cobrar comerciales,2024-04-20,34466315.98,VTRTFT004B,B,13161151.82,8906984.97,8.92,36,Anual,Pacific Credit Rating,N-2,2026-06-19,,,Pendiente,0
PAG-0111,FT-004,Viva Outdoor,Cuentas por cobrar comerciales,2024-04-20,34466315.98,VTRTFT004C,C,11022898.31,7240371.51,6.98,60,Semestral,"MOODY'S, S.A. DE C.V.",AA+.sv,2024-12-18,38205.72,371297.54,Pagado,0
PAG-0112,FT-004,Viva Outdoor,Cuentas por cobrar comerciales,2024-04-20,34466315.98,VTRTFT004C,C,11022898.31,7240371.51,6.98,60,Semestral,"MOODY'S, S.A. DE C.V.",AA+.sv,2025-06-18,45660.3,650579.25,Pagado con retraso,7
PAG-0113,FT-004,Viva Outdoor,Cuentas por cobrar comerciales,2024-04-20,34466315.98,VTRTFT004C,C,11022898.31,7240371.51,6.98,60,Semestral,"MOODY'S, S.A. DE C.V.",AA+.sv,2025-12-17,46143.85,579314.34,Pagado con retraso,2
PAG-0114,FT-004,Viva Outdoor,Cuentas por cobrar comerciales,2024-04-20,34466315.98,VTRTFT004C,C,11022898.31,7240371.51,6.98,60,Semestral,"MOODY'S, S.A. DE C.V.",AA+.sv,2026-06-17,,,Pendiente,0
PAG-0115,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2017-03-31,128081.12,588141.63,Pagado,0
PAG-0116,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2017-06-30,137346.32,393202.01,Pagado,0
PAG-0117,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2017-09-29,142730.1,587055.72,Pagado,0
PAG-0118,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2017-12-29,129010.25,610523.77,Pagado,0
PAG-0119,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2018-03-30,133570.62,623105.59,Pagado,0
PAG-0120,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2018-06-29,139778.03,425685.53,Pagado,0
PAG-0121,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2018-09-28,,,Pendiente,0
PAG-0122,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2018-12-28,145876.71,396919.32,Pagado,0
PAG-0123,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2019-03-29,136521.5,525644.63,Pagado,0
PAG-0124,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2019-06-28,138740.05,424523.18,Pagado con retraso,4
PAG-0125,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2019-09-27,154942.22,605278.79,Pagado,0
PAG-0126,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2019-12-27,137530.11,457142.56,Pagado,0
PAG-0127,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2020-03-27,146487.21,356157.13,Pagado con retraso,7
PAG-0128,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2020-06-26,134518.7,519159.56,Pagado,0
PAG-0129,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2020-09-25,147766.04,364278.84,Pagado,0
PAG-0130,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2020-12-25,140780.41,620506.58,Pagado,0
PAG-0131,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2021-03-26,149292.85,531485.65,Pagado,0
PAG-0132,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2021-06-25,144721.76,535628.56,Pagado,0
PAG-0133,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2021-09-24,147097.16,547101.99,Pagado con retraso,11
PAG-0134,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2021-12-24,129522.9,537596.3,Pagado,0
PAG-0135,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2022-03-25,149004.07,359580.53,Pagado,0
PAG-0136,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2022-06-24,130487.82,622146.38,Pagado,0
PAG-0137,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2022-09-23,138491.95,409749.77,Pagado con retraso,15
PAG-0138,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2022-12-23,,,Pendiente,0
PAG-0139,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2023-03-24,150183.52,426582.29,Pagado con retraso,8
PAG-0140,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2023-06-23,,,Pendiente,0
PAG-0141,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2023-09-22,149444.22,489915.15,Pagado,0
PAG-0142,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2023-12-22,148033.21,417186.87,Pagado,0
PAG-0143,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2024-03-22,145786.42,468664.52,Pagado con retraso,9
PAG-0144,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2024-06-21,137090.89,586505.13,Pagado,0
PAG-0145,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2024-09-20,141903.02,485856.38,Pagado,0
PAG-0146,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2024-12-20,145728.23,524742.22,Pagado con retraso,6
PAG-0147,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2025-03-21,129837.95,419646.1,Pagado,0
PAG-0148,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2025-06-20,,,Pendiente,0
PAG-0149,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2025-09-19,133022.27,368525.61,Pagado con retraso,15
PAG-0150,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2025-12-19,146537.87,544122.92,Pagado,0
PAG-0151,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2026-03-20,128062.98,360733.43,En mora,12
PAG-0152,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005A,A,21474389.8,17869675.97,9.46,120,Trimestral,"MOODY'S, S.A. DE C.V.",A.sv,2026-06-19,129523.69,615443.82,Pagado,0
PAG-0153,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005B,B,24124906.57,6022576.75,6.42,36,Semestral,Pacific Credit Rating,A+.sv,2017-06-30,31922.06,2045591.16,Pagado con retraso,9
PAG-0154,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005B,B,24124906.57,6022576.75,6.42,36,Semestral,Pacific Credit Rating,A+.sv,2017-12-29,31699.63,2125518.23,Pagado,0
PAG-0155,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005B,B,24124906.57,6022576.75,6.42,36,Semestral,Pacific Credit Rating,A+.sv,2018-06-29,31672.29,1409289.79,Pagado,0
PAG-0156,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005B,B,24124906.57,6022576.75,6.42,36,Semestral,Pacific Credit Rating,A+.sv,2018-12-28,31628.67,2358511.95,Pagado,0
PAG-0157,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005B,B,24124906.57,6022576.75,6.42,36,Semestral,Pacific Credit Rating,A+.sv,2019-06-28,31386.46,1792721.53,En mora,59
PAG-0158,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005B,B,24124906.57,6022576.75,6.42,36,Semestral,Pacific Credit Rating,A+.sv,2019-12-27,31335.91,2391254.49,Pagado,0
PAG-0159,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005B,B,24124906.57,6022576.75,6.42,36,Semestral,Pacific Credit Rating,A+.sv,2020-06-26,34809.38,2017020.5,Pagado,0
PAG-0160,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005B,B,24124906.57,6022576.75,6.42,36,Semestral,Pacific Credit Rating,A+.sv,2020-12-25,,,Pendiente,0
PAG-0161,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005B,B,24124906.57,6022576.75,6.42,36,Semestral,Pacific Credit Rating,A+.sv,2021-06-25,34309.92,1401107.87,Pagado,0
PAG-0162,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005B,B,24124906.57,6022576.75,6.42,36,Semestral,Pacific Credit Rating,A+.sv,2021-12-24,33119.7,2380304.3,Pagado,0
PAG-0163,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005B,B,24124906.57,6022576.75,6.42,36,Semestral,Pacific Credit Rating,A+.sv,2022-06-24,31147.89,2400043.21,Pagado con retraso,4
PAG-0164,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005B,B,24124906.57,6022576.75,6.42,36,Semestral,Pacific Credit Rating,A+.sv,2022-12-23,29440.84,2151003.44,Pagado,0
PAG-0165,FT-005,Caja de Crédito de Sonsonate,Flujos de peaje/publicidad exterior,2016-10-31,44560227.48,VTRTFT005B,B,24124906.57,6022576.75,6.42,36,Semestral,Pacific Credit Rating,A+.sv,2023-06-23,30390.33,2267402.09,Pagado,0
PAG-0166,FT-006,Banco Azteca El Salvador,Flujos de peaje/publicidad exterior,2018-07-12,52952954.71,VTRTFT006A,A,55422235.69,21335933.03,7.08,96,Trimestral,Pacific Credit Rating,AA.sv,2018-12-10,117008.69,1964035.17,Pagado,0
PAG-0167,FT-006,Banco Azteca El Salvador,Flujos de peaje/publicidad exterior,2018-07-12,52952954.71,VTRTFT006A,A,55422235.69,21335933.03,7.08,96,Trimestral,Pacific Credit Rating,AA.sv,2019-03-11,134905.38,1245912.11,Pagado,0
PAG-0168,FT-006,Banco Azteca El Salvador,Flujos de peaje/publicidad exterior,2018-07-12,52952954.71,VTRTFT006A,A,55422235.69,21335933.03,7.08,96,Trimestral,Pacific Credit Rating,AA.sv,2019-06-10,119604.37,1274233.64,Pagado,0
PAG-0169,FT-006,Banco Azteca El Salvador,Flujos de peaje/publicidad exterior,2018-07-12,52952954.71,VTRTFT006A,A,55422235.69,21335933.03,7.08,96,Trimestral,Pacific Credit Rating,AA.sv,2019-09-09,113942.86,1122563.44,Pagado con retraso,4
PAG-0170,FT-006,Banco Azteca El Salvador,Flujos de peaje/publicidad exterior,2018-07-12,52952954.71,VTRTFT006A,A,55422235.69,21335933.03,7.08,96,Trimestral,Pacific Credit Rating,AA.sv,2019-12-09,128119.0,1123438.25,Pagado,0
PAG-0171,FT-006,Banco Azteca El Salvador,Flujos de peaje/publicidad exterior,2018-07-12,52952954.71,VTRTFT006A,A,55422235.69,21335933.03,7.08,96,Trimestral,Pacific Credit Rating,AA.sv,2020-03-09,116485.13,1508397.43,Pagado,0
PAG-0172,FT-006,Banco Azteca El Salvador,Flujos de peaje/publicidad exterior,2018-07-12,52952954.71,VTRTFT006A,A,55422235.69,21335933.03,7.08,96,Trimestral,Pacific Credit Rating,AA.sv,2020-06-08,114893.97,1534348.96,Pagado,0
PAG-0173,FT-006,Banco Azteca El Salvador,Flujos de peaje/publicidad exterior,2018-07-12,52952954.71,VTRTFT006A,A,55422235.69,21335933.03,7.08,96,Trimestral,Pacific Credit Rating,AA.sv,2020-09-07,128240.18,1537893.02,Pagado,0
PAG-0174,FT-006,Banco Azteca El Salvador,Flujos de peaje/publicidad exterior,2018-07-12,52952954.71,VTRTFT006A,A,55422235.69,21335933.03,7.08,96,Trimestral,Pacific Credit Rating,AA.sv,2020-12-07,,,Pendiente,0
PAG-0175,FT-006,Banco Azteca El Salvador,Flujos de peaje/publicidad exterior,2018-07-12,52952954.71,VTRTFT006A,A,55422235.69,21335933.03,7.08,96,Trimestral,Pacific Credit Rating,AA.sv,2021-03-08,129882.61,1395022.32,Pagado,0
PAG-0176,FT-006,Banco Azteca El Salvador,Flujos de peaje/publicidad exterior,2018-07-12,52952954.71,VTRTFT006A,A,55422235.69,21335933.03,7.08,96,Trimestral,Pacific Credit Rating,AA.sv,2021-06-07,114078.07,2057197.47,Pagado con retraso,7
PAG-0177,FT-006,Banco Azteca El Salvador,Flujos de peaje/publicidad exterior,2018-07-12,52952954.71,VTRTFT006A,A,55422235.69,21335933.03,7.08,96,Trimestral,Pacific Credit Rating,AA.sv,2021-09-06,,,Pendiente,0
PAG-0178,FT-006,Banco Azteca El Salvador,Flujos de peaje/publicidad exterior,2018-07-12,52952954.71,VTRTFT006A,A,55422235.69,21335933.03,7.08,96,Trimestral,Pacific Credit Rating,AA.sv,2021-12-06,115144.04,1185203.38,Pagado,0
PAG-0179,FT-006,Banco Azteca El Salvador,Flujos de peaje/publicidad exterior,2018-07-12,52952954.71,VTRTFT006A,A,55422235.69,21335933.03,7.08,96,Trimestral,Pacific Credit Rating,AA.sv,2022-03-07,114947.45,1369736.17,Pagado,0
PAG-0180,FT-006,Banco Azteca El Salvador,Flujos de peaje/publicidad exterior,2018-07-12,52952954.71,VTRTFT006A,A,55422235.69,21335933.03,7.08,96,Trimestral,Pacific Credit Rating,AA.sv,2022-06-06,127099.45,1417401.93,En mora,38
PAG-0181,FT-006,Banco Azteca El Salvador,Flujos de peaje/publicidad exterior,2018-07-12,52952954.71,VTRTFT006A,A,55422235.69,21335933.03,7.08,96,Trimestral,Pacific Credit Rating,AA.sv,2022-09-05,120718.27,1588766.5,Pagado,0
PAG-0182,FT-006,Banco Azteca El Salvador,Flujos de peaje/publicidad exterior,2018-07-12,52952954.71,VTRTFT006A,A,55422235.69,21335933.03,7.08,96,Trimestral,Pacific Credit Rating,AA.sv,2022-12-05,133261.11,1217149.01,Pagado,0
PAG-0183,FT-006,Banco Azteca El Salvador,Flujos de peaje/publicidad exterior,2018-07-12,52952954.71,VTRTFT006A,A,55422235.69,21335933.03,7.08,96,Trimestral,Pacific Credit Rating,AA.sv,2023-03-06,,,Pendiente,0
PAG-0184,FT-006,Banco Azteca El Salvador,Flujos de peaje/publicidad exterior,2018-07-12,52952954.71,VTRTFT006A,A,55422235.69,21335933.03,7.08,96,Trimestral,Pacific Credit Rating,AA.sv,2023-06-05,124121.42,1952215.97,Pagado,0
PAG-0185,FT-006,Banco Azteca El Salvador,Flujos de peaje/publicidad exterior,2018-07-12,52952954.71,VTRTFT006A,A,55422235.69,21335933.03,7.08,96,Trimestral,Pacific Credit Rating,AA.sv,2023-09-04,134125.24,1487276.46,Pagado con retraso,6
PAG-0186,FT-006,Banco Azteca El Salvador,Flujos de peaje/publicidad exterior,2018-07-12,52952954.71,VTRTFT006A,A,55422235.69,21335933.03,7.08,96,Trimestral,Pacific Credit Rating,AA.sv,2023-12-04,124038.19,1740360.68,Pagado,0
PAG-0187,FT-006,Banco Azteca El Salvador,Flujos de peaje/publicidad exterior,2018-07-12,52952954.71,VTRTFT006A,A,55422235.69,21335933.03,7.08,96,Trimestral,Pacific Credit Rating,AA.sv,2024-03-04,117136.7,1985368.61,Pagado,0
PAG-0188,FT-006,Banco Azteca El Salvador,Flujos de peaje/publicidad exterior,2018-07-12,52952954.71,VTRTFT006A,A,55422235.69,21335933.03,7.08,96,Trimestral,Pacific Credit Rating,AA.sv,2024-06-03,134234.83,1197022.21,Pagado,0
PAG-0189,FT-006,Banco Azteca El Salvador,Flujos de peaje/publicidad exterior,2018-07-12,52952954.71,VTRTFT006A,A,55422235.69,21335933.03,7.08,96,Trimestral,Pacific Credit Rating,AA.sv,2024-09-02,131894.03,1879703.03,Pagado,0
PAG-0190,FT-006,Banco Azteca El Salvador,Flujos de peaje/publicidad exterior,2018-07-12,52952954.71,VTRTFT006A,A,55422235.69,21335933.03,7.08,96,Trimestral,Pacific Credit Rating,AA.sv,2024-12-02,128058.88,1642005.42,Pagado,0
PAG-0191,FT-006,Banco Azteca El Salvador,Flujos de peaje/publicidad exterior,2018-07-12,52952954.71,VTRTFT006A,A,55422235.69,21335933.03,7.08,96,Trimestral,Pacific Credit Rating,AA.sv,2025-03-03,116371.15,1444396.65,Pagado,0
PAG-0192,FT-006,Banco Azteca El Salvador,Flujos de peaje/publicidad exterior,2018-07-12,52952954.71,VTRTFT006A,A,55422235.69,21335933.03,7.08,96,Trimestral,Pacific Credit Rating,AA.sv,2025-06-02,132183.26,1933215.13,Pagado con retraso,5
PAG-0193,FT-006,Banco Azteca El Salvador,Flujos de peaje/publicidad exterior,2018-07-12,52952954.71,VTRTFT006A,A,55422235.69,21335933.03,7.08,96,Trimestral,Pacific Credit Rating,AA.sv,2025-09-01,128409.97,1442542.16,Pagado,0
PAG-0194,FT-006,Banco Azteca El Salvador,Flujos de peaje/publicidad exterior,2018-07-12,52952954.71,VTRTFT006A,A,55422235.69,21335933.03,7.08,96,Trimestral,Pacific Credit Rating,AA.sv,2025-12-01,118649.8,1732406.9,Pagado,0
PAG-0195,FT-006,Banco Azteca El Salvador,Flujos de peaje/publicidad exterior,2018-07-12,52952954.71,VTRTFT006A,A,55422235.69,21335933.03,7.08,96,Trimestral,Pacific Credit Rating,AA.sv,2026-03-02,116018.35,1911630.17,Pagado,0
PAG-0196,FT-006,Banco Azteca El Salvador,Flujos de peaje/publicidad exterior,2018-07-12,52952954.71,VTRTFT006A,A,55422235.69,21335933.03,7.08,96,Trimestral,Pacific Credit Rating,AA.sv,2026-06-01,132493.47,1653894.53,Pagado con retraso,14
PAG-0197,FT-007,Constructora Cuscatlán,Flujos de peaje/publicidad exterior,2021-07-22,17976271.69,VTRTFT007A,A,10060841.68,2698137.24,7.1,60,Trimestral,"MOODY'S, S.A. DE C.V.",N-2,2021-12-20,16158.63,530690.89,En mora,101
PAG-0198,FT-007,Constructora Cuscatlán,Flujos de peaje/publicidad exterior,2021-07-22,17976271.69,VTRTFT007A,A,10060841.68,2698137.24,7.1,60,Trimestral,"MOODY'S, S.A. DE C.V.",N-2,2022-03-21,16419.59,327321.39,En mora,103
PAG-0199,FT-007,Constructora Cuscatlán,Flujos de peaje/publicidad exterior,2021-07-22,17976271.69,VTRTFT007A,A,10060841.68,2698137.24,7.1,60,Trimestral,"MOODY'S, S.A. DE C.V.",N-2,2022-06-20,15221.49,369621.44,En mora,54
PAG-0200,FT-007,Constructora Cuscatlán,Flujos de peaje/publicidad exterior,2021-07-22,17976271.69,VTRTFT007A,A,10060841.68,2698137.24,7.1,60,Trimestral,"MOODY'S, S.A. DE C.V.",N-2,2022-09-19,17309.86,416433.81,Pagado,0
PAG-0201,FT-007,Constructora Cuscatlán,Flujos de peaje/publicidad exterior,2021-07-22,17976271.69,VTRTFT007A,A,10060841.68,2698137.24,7.1,60,Trimestral,"MOODY'S, S.A. DE C.V.",N-2,2022-12-19,14824.95,500484.24,Pagado,0
PAG-0202,FT-007,Constructora Cuscatlán,Flujos de peaje/publicidad exterior,2021-07-22,17976271.69,VTRTFT007A,A,10060841.68,2698137.24,7.1,60,Trimestral,"MOODY'S, S.A. DE C.V.",N-2,2023-03-20,16733.34,586769.41,Pagado,0
PAG-0203,FT-007,Constructora Cuscatlán,Flujos de peaje/publicidad exterior,2021-07-22,17976271.69,VTRTFT007A,A,10060841.68,2698137.24,7.1,60,Trimestral,"MOODY'S, S.A. DE C.V.",N-2,2023-06-19,,,Pendiente,0
PAG-0204,FT-007,Constructora Cuscatlán,Flujos de peaje/publicidad exterior,2021-07-22,17976271.69,VTRTFT007A,A,10060841.68,2698137.24,7.1,60,Trimestral,"MOODY'S, S.A. DE C.V.",N-2,2023-09-18,14870.16,405626.81,Pagado con retraso,10
PAG-0205,FT-007,Constructora Cuscatlán,Flujos de peaje/publicidad exterior,2021-07-22,17976271.69,VTRTFT007A,A,10060841.68,2698137.24,7.1,60,Trimestral,"MOODY'S, S.A. DE C.V.",N-2,2023-12-18,16271.2,562494.94,Pagado,0
PAG-0206,FT-007,Constructora Cuscatlán,Flujos de peaje/publicidad exterior,2021-07-22,17976271.69,VTRTFT007A,A,10060841.68,2698137.24,7.1,60,Trimestral,"MOODY'S, S.A. DE C.V.",N-2,2024-03-18,16776.34,333771.85,Pagado,0
PAG-0207,FT-007,Constructora Cuscatlán,Flujos de peaje/publicidad exterior,2021-07-22,17976271.69,VTRTFT007A,A,10060841.68,2698137.24,7.1,60,Trimestral,"MOODY'S, S.A. DE C.V.",N-2,2024-06-17,15782.35,436461.66,En mora,68
PAG-0208,FT-007,Constructora Cuscatlán,Flujos de peaje/publicidad exterior,2021-07-22,17976271.69,VTRTFT007A,A,10060841.68,2698137.24,7.1,60,Trimestral,"MOODY'S, S.A. DE C.V.",N-2,2024-09-16,15239.75,527263.97,Pagado,0
